0	1	-1.868091420	26	-0.024759016	13	-3.711423825	13	-0.000000000	-0.000000000	-0.000000000	0
100	1	-3.651882640	26	-0.000644679	13	-7.303120600	13	-0.000000000	-0.000000000	-0.000000000	8180
200	1	-3.638537344	26	-0.000658040	13	-7.276416648	13	-0.000000000	-0.000000000	-0.000000000	16524
300	1	-3.438362102	26	-0.000946662	13	-6.875777543	13	-0.000000000	-0.000000000	-0.000000000	23618
400	2	-3.349078728	26	-0.001150777	13	-6.697006679	13	-0.000000000	-0.000000000	-0.000000000	30301
500	2	-3.362232750	26	-0.001104758	13	-6.723360741	13	-0.000000000	-0.000000000	-0.000000000	38190
600	2	-3.313819800	26	-0.001155578	13	-6.626484022	13	-0.000000000	-0.000000000	-0.000000000	45115
700	2	-3.289700670	26	-0.001161324	13	-6.578240016	13	-0.000000000	-0.000000000	-0.000000000	53769
800	3	-3.225572236	26	-0.001305287	13	-6.449839185	13	-0.000000000	-0.000000000	-0.000000000	59426
900	3	-3.213505958	26	-0.001262291	13	-6.425749625	13	-0.000000000	-0.000000000	-0.000000000	67641
1000	3	-3.142722468	26	-0.001396707	13	-6.284048229	13	-0.000000000	-0.000000000	-0.000000000	75183
1100	3	-3.175780201	26	-0.001260273	13	-6.350300129	13	-0.000000000	-0.000000000	-0.000000000	83766
1200	3	-3.163124861	26	-0.001268649	13	-6.324981072	13	-0.000000000	-0.000000000	-0.000000000	91844
1300	4	-3.141263572	26	-0.001318859	13	-6.281208284	13	-0.000000000	-0.000000000	-0.000000000	98773
1400	4	-3.145505909	26	-0.001309663	13	-6.289702155	13	-0.000000000	-0.000000000	-0.000000000	106671
1500	4	-3.162708419	26	-0.001244572	13	-6.324172267	13	-0.000000000	-0.000000000	-0.000000000	114829
1600	4	-3.139425915	26	-0.001249406	13	-6.277602425	13	-0.000000000	-0.000000000	-0.000000000	122469
1700	4	-3.123599707	26	-0.001263346	13	-6.245936067	13	-0.000000000	-0.000000000	-0.000000000	130388
1800	5	-3.100672391	26	-0.001295436	13	-6.200049346	13	-0.000000000	-0.000000000	-0.000000000	137314
