0	2	-2.400204566	26	-0.008329823	13	-4.792079310	13	-0.000000000	-0.000000000	-0.000000000	0
100	3	-3.372056736	26	-0.001212828	13	-6.742900645	13	-0.000000000	-0.000000000	-0.000000000	8469
200	3	-3.404782223	26	-0.001018322	13	-6.808546125	13	-0.000000000	-0.000000000	-0.000000000	16486
300	3	-3.307624086	26	-0.001153369	13	-6.614094802	13	-0.000000000	-0.000000000	-0.000000000	24148
400	4	-3.276397637	26	-0.001207394	13	-6.551587880	13	-0.000000000	-0.000000000	-0.000000000	31207
500	4	-3.277224263	26	-0.001282001	13	-6.553166526	13	-0.000000000	-0.000000000	-0.000000000	38535
600	4	-3.190345527	26	-0.001463572	13	-6.379227481	13	-0.000000000	-0.000000000	-0.000000000	45323
700	5	-2.955452231	26	-0.001581905	13	-5.909322557	13	-0.000000000	-0.000000000	-0.000000000	51693
800	5	-2.924765078	26	-0.001770744	13	-5.847759413	13	-0.000000000	-0.000000000	-0.000000000	58622
900	5	-2.886690394	26	-0.001839838	13	-5.771540950	13	-0.000000000	-0.000000000	-0.000000000	64917
1000	6	-2.776593143	26	-0.002030803	13	-5.551155483	13	-0.000000000	-0.000000000	-0.000000000	72832
1100	6	-2.710473968	26	-0.002141856	13	-5.418806079	13	-0.000000000	-0.000000000	-0.000000000	80357
1200	6	-2.691340407	26	-0.002143832	13	-5.380536982	13	-0.000000000	-0.000000000	-0.000000000	87566
1300	7	-2.674915693	26	-0.002255660	13	-5.347575726	13	-0.000000000	-0.000000000	-0.000000000	94895
1400	7	-2.582941535	26	-0.002328602	13	-5.163554468	13	-0.000000000	-0.000000000	-0.000000000	103149
1500	7	-2.571859653	26	-0.002539946	13	-5.141179359	13	-0.000000000	-0.000000000	-0.000000000	110334
1600	8	-2.551617617	26	-0.003050411	13	-5.100184823	13	-0.000000000	-0.000000000	-0.000000000	117546
1700	8	-2.478888006	26	-0.002997111	13	-4.954778900	13	-0.000000000	-0.000000000	-0.000000000	125182
1800	8	-2.488360233	26	-0.003320023	13	-4.973400444	13	-0.000000000	-0.000000000	-0.000000000	132972
1900	9	-2.450065934	26	-0.003034214	13	-4.897097655	13	-0.000000000	-0.000000000	-0.000000000	140280
2000	9	-2.408654819	26	-0.003244391	13	-4.814065247	13	-0.000000000	-0.000000000	-0.000000000	148949
2100	9	-2.409386887	26	-0.003279990	13	-4.815493784	13	-0.000000000	-0.000000000	-0.000000000	155856
2200	10	-2.332739084	26	-0.003495222	13	-4.661982946	13	-0.000000000	-0.000000000	-0.000000000	162201
2300	10	-2.316104499	26	-0.003824845	13	-4.628384153	13	-0.000000000	-0.000000000	-0.000000000	169688
2400	10	-2.302630406	26	-0.003744185	13	-4.601516628	13	-0.000000000	-0.000000000	-0.000000000	177918
2500	11	-2.278593966	26	-0.003784279	13	-4.553403653	13	-0.000000000	-0.000000000	-0.000000000	184666
2600	11	-2.270131275	26	-0.003668582	13	-4.536593968	13	-0.000000000	-0.000000000	-0.000000000	191715
2700	11	-2.274099597	26	-0.003662641	13	-4.544536552	13	-0.000000000	-0.000000000	-0.000000000	199321
2800	12	-2.283359445	26	-0.003845689	13	-4.562873200	13	-0.000000000	-0.000000000	-0.000000000	207387
2900	12	-2.296205140	26	-0.004001993	13	-4.588408288	13	-0.000000000	-0.000000000	-0.000000000	213563
3000	12	-2.287719751	26	-0.004117667	13	-4.571321835	13	-0.000000000	-0.000000000	-0.000000000	221048
3100	13	-2.423064910	26	-0.004150806	13	-4.841979014	13	-0.000000000	-0.000000000	-0.000000000	228387
3200	13	-2.356977099	26	-0.004486496	13	-4.709467701	13	-0.000000000	-0.000000000	-0.000000000	235686
3300	13	-2.334597360	26	-0.004293018	13	-4.664901701	13	-0.000000000	-0.000000000	-0.000000000	242578
3400	14	-2.299865520	26	-0.003650168	13	-4.596080871	13	-0.000000000	-0.000000000	-0.000000000	250525
3500	14	-2.298966238	26	-0.003594205	13	-4.594338270	13	-0.000000000	-0.000000000	-0.000000000	257422
3600	14	-2.314609196	26	-0.003491144	13	-4.625727248	13	-0.000000000	-0.000000000	-0.000000000	265318
3700	14	-2.306607007	26	-0.003571550	13	-4.609642463	13	-0.000000000	-0.000000000	-0.000000000	272083
3800	15	-2.359489947	26	-0.003498293	13	-4.715481601	13	-0.000000000	-0.000000000	-0.000000000	279285
3900	15	-2.315189596	26	-0.003610513	13	-4.626768680	13	-0.000000000	-0.000000000	-0.000000000	286493
4000	15	-2.238113947	26	-0.003596715	13	-4.472631178	13	-0.000000000	-0.000000000	-0.000000000	292586
4100	16	-2.262950263	26	-0.003382310	13	-4.522518216	13	-0.000000000	-0.000000000	-0.000000000	301063
4200	16	-2.220677796	26	-0.003139135	13	-4.438216457	13	-0.000000000	-0.000000000	-0.000000000	308011
4300	16	-2.207952056	26	-0.003219269	13	-4.412684844	13	-0.000000000	-0.000000000	-0.000000000	315039
4400	17	-2.214208610	26	-0.002803994	13	-4.425613227	13	-0.000000000	-0.000000000	-0.000000000	322520
4500	17	-2.199065586	26	-0.002703509	13	-4.395427664	13	-0.000000000	-0.000000000	-0.000000000	330249
4600	17	-2.198452495	26	-0.002586059	13	-4.394318932	13	-0.000000000	-0.000000000	-0.000000000	338162
4700	18	-2.213974193	26	-0.002616879	13	-4.425331506	13	-0.000000000	-0.000000000	-0.000000000	346052
4800	18	-2.207014766	26	-0.002788228	13	-4.411241305	13	-0.000000000	-0.000000000	-0.000000000	353134
4900	18	-2.218222041	26	-0.002782245	13	-4.433661838	13	-0.000000000	-0.000000000	-0.000000000	360037
5000	19	-2.217996801	26	-0.002867603	13	-4.433125999	13	-0.000000000	-0.000000000	-0.000000000	366682
5100	19	-2.214527465	26	-0.002748933	13	-4.426305997	13	-0.000000000	-0.000000000	-0.000000000	374021
5200	19	-2.198353774	26	-0.002818810	13	-4.393888738	13	-0.000000000	-0.000000000	-0.000000000	379519
5300	20	-2.200005577	26	-0.002732814	13	-4.397278341	13	-0.000000000	-0.000000000	-0.000000000	387546
5400	20	-2.205670229	26	-0.002736793	13	-4.408603665	13	-0.000000000	-0.000000000	-0.000000000	395752
5500	20	-2.179594526	26	-0.002795409	13	-4.356393642	13	-0.000000000	-0.000000000	-0.000000000	403238
5600	21	-2.175358068	26	-0.002758805	13	-4.347957332	13	-0.000000000	-0.000000000	-0.000000000	409997
5700	21	-2.174416202	26	-0.002799980	13	-4.346032423	13	-0.000000000	-0.000000000	-0.000000000	417176
5800	21	-2.174046090	26	-0.002663986	13	-4.345428193	13	-0.000000000	-0.000000000	-0.000000000	425094
5900	22	-2.185409602	26	-0.002649551	13	-4.368169652	13	-0.000000000	-0.000000000	-0.000000000	432644
6000	22	-2.189486792	26	-0.002439840	13	-4.376533744	13	-0.000000000	-0.000000000	-0.000000000	439536
6100	22	-2.161702208	26	-0.002446670	13	-4.320957745	13	-0.000000000	-0.000000000	-0.000000000	447865
6200	23	-2.144637066	26	-0.002428930	13	-4.286845203	13	-0.000000000	-0.000000000	-0.000000000	456097
6300	23	-2.152946896	26	-0.002503969	13	-4.303389823	13	-0.000000000	-0.000000000	-0.000000000	464444
6400	23	-2.140472324	26	-0.002670769	13	-4.278273879	13	-0.000000000	-0.000000000	-0.000000000	472755
